# Filename : TGV_Re1600.dat (updated on 14/12/2018)
# 
# Description : Time evolution of basic statistics for the Taylor-Green Vortex problem at Re=1600
# 
# Data from DNS using the code "Incompact3d" with a Cartesian regular mesh of 512^3 nodes in a cubic computational domain of (2pi)^3 
# while using some symmetries (only the flow inside the impermeable box pi^3 is computed)
# 
#
# Initial condition : u(x,y,z,0)= sin(x)cos(y)cos(z)
#                     v(x,y,z,0)=−cos(x)sin(y)cos(z)
#                     w(x,y,z,0)=0
#
# Reynolds number : Re=1/nu where nu is the kinematic viscosity
#
# Total number of time steps : 1001 from t=0 to t=20
#
# ===========================================================================================
# When publishing results using this data, the following paper should be cited as the source:  
# Thibault Dairay, Eric Lamballais, Sylvain Laizet and John Christos Vassilicos
# Numerical dissipation vs. subgrid-scale modelling for large eddy simulation
# Journal of Computational Physics 337 (2017) 252–274
# https://doi.org/10.1016/j.jcp.2017.02.035
# ===========================================================================================
#
# Column 1  : time t
# Column 2  : kinetic energy E_k [=(u^2+v^2+w^2)/2]
# Column 3  : dissipation epsilon_t [=-dE_k/dt]
# Column 4  : dissipation epsilon [= nu ((du/dx)^2+(du/dy)^2+(du/dz)^2+(dv/dx)^2+(dv/dy)^2+(dv/dz)^2+(dw/dx)^2+(dw/dy)^2+(dw/dz)^2)]
# Column 5  : enstrophy Dzeta [=2 nu epsilon]
# Column 6  : mean square u^2
# Column 7  : mean square v^2
# Column 8  : mean square w^2
# Column 9  : mean square (du/dx)^2
# Column 10 : mean square (du/dy)^2
# Column 11 : mean square (du/dz)^2
# Column 12 : mean square (dv/dx)^2
# Column 13 : mean square (dv/dy)^2
# Column 14 : mean square (dv/dz)^2
# Column 15 : mean square (dw/dx)^2
# Column 16 : mean square (dw/dy)^2
# Column 17 : mean square (dw/dz)^2
#
# 1                   2                   3                   4                   5                   6                   7                   8                   9                   10                  11                  12                  13                  14                  15                  16                  17
  0.600000000000E+00  0.124715510028E+00  0.485635486792E-03  0.485635486792E-03  0.388508389434E+00  0.123352838024E+00  0.123352838024E+00  0.272534400792E-02  0.127529767519E+00  0.122252412120E+00  0.127561427903E+00  0.122252412120E+00  0.127529805597E+00  0.127561427903E+00  0.572114861991E-02  0.572114861991E-02  0.108872284652E-01
  0.620000000000E+00  0.124705785292E+00  0.486845511093E-03  0.486845511093E-03  0.389476408874E+00  0.123253570026E+00  0.123253570026E+00  0.290443053139E-02  0.127711114630E+00  0.122099128939E+00  0.127747981139E+00  0.122099128939E+00  0.127711154133E+00  0.127747981139E+00  0.611722281828E-02  0.611722281828E-02  0.116018831924E-01
  0.640000000000E+00  0.124696035908E+00  0.488100294741E-03  0.488100294741E-03  0.390480235793E+00  0.123151698801E+00  0.123151698801E+00  0.308867421311E-02  0.127898713938E+00  0.121944037951E+00  0.127941476544E+00  0.121944037951E+00  0.127898754879E+00  0.127941476544E+00  0.652746177697E-02  0.652746177697E-02  0.123370502244E-01
  0.660000000000E+00  0.124686260978E+00  0.489400214384E-03  0.489400214384E-03  0.391520171507E+00  0.123047255549E+00  0.123047255549E+00  0.327801085892E-02  0.128092557560E+00  0.121787388382E+00  0.128141978596E+00  0.121787388382E+00  0.128092599953E+00  0.128141978596E+00  0.695198914961E-02  0.695198914961E-02  0.130924732469E-01
  0.680000000000E+00  0.124676459595E+00  0.490745657194E-03  0.490745657194E-03  0.392596525755E+00  0.122940272191E+00  0.122940272191E+00  0.347237480826E-02  0.128292635925E+00  0.121629433055E+00  0.128349555899E+00  0.121629433055E+00  0.128292679784E+00  0.128349555899E+00  0.739093349302E-02  0.739093349302E-02  0.138678909080E-01
  0.700000000000E+00  0.124666630845E+00  0.492137020733E-03  0.492137020733E-03  0.393709616587E+00  0.122830781360E+00  0.122830781360E+00  0.367169896956E-02  0.128498937639E+00  0.121470428116E+00  0.128564281369E+00  0.121470428116E+00  0.128498982978E+00  0.128564281369E+00  0.784442829144E-02  0.784442829144E-02  0.146630370030E-01
  0.720000000000E+00  0.124656773804E+00  0.493574712827E-03  0.493574712827E-03  0.394859770262E+00  0.122718816376E+00  0.122718816376E+00  0.387591485591E-02  0.128711449347E+00  0.121310632775E+00  0.128786232421E+00  0.121310632775E+00  0.128711496179E+00  0.128786232421E+00  0.831261197384E-02  0.831261197384E-02  0.154776406575E-01
  0.740000000000E+00  0.124646887544E+00  0.495059151435E-03  0.495059151435E-03  0.396047321148E+00  0.122604411233E+00  0.122604411233E+00  0.408495262073E-02  0.128930155596E+00  0.121150309042E+00  0.129015491162E+00  0.121150309042E+00  0.128930203935E+00  0.129015491162E+00  0.879562792357E-02  0.879562792357E-02  0.163114265093E-01
  0.760000000000E+00  0.124636971123E+00  0.496590764528E-03  0.496590764529E-03  0.397272611623E+00  0.122487600576E+00  0.122487600576E+00  0.429874109352E-02  0.129155038700E+00  0.120989721476E+00  0.129252144591E+00  0.120989721476E+00  0.129155088562E+00  0.129252144591E+00  0.929362447982E-02  0.929362447982E-02  0.171641148899E-01
  0.780000000000E+00  0.124627023595E+00  0.498169989975E-03  0.498169989975E-03  0.398535991980E+00  0.122368419687E+00  0.122368419687E+00  0.451720781566E-02  0.129386078608E+00  0.120829136943E+00  0.129496284798E+00  0.120829136943E+00  0.129386130005E+00  0.129496284798E+00  0.980675493006E-02  0.980675493006E-02  0.180354220034E-01
